timestamp_ms,ax_slav,ay_slav,az_slav,gx_slav,gy_slav,gz_slav,angle_x_slav,angle_y_slav,angle_z_slav,flex_slav_0,flex_slav_1,flex_slav_2,flex_slav_3,flex_slav_4,ax,ay,az,gx,gy,gz,angle_x,angle_y,angle_z,flex_0,flex_1,flex_2,flex_3,flex_4,Label
343861,-1.6275,-3.2455,-9.0714,0.0279,-0.0085,0.0109,-18.7114,-9.1109,159.0377,0.00,0.00,0.00,12.97,0.00,-8.1747,-0.3113,-3.3430,-0.5444,0.0641,0.1572,-2.9010,-67.7950,111.9945,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
343927,-1.3522,-3.1748,-9.4089,-0.0158,-0.0443,0.1370,-18.5904,-8.4256,159.4600,0.00,0.00,0.00,17.21,0.00,-8.7152,-0.1945,-3.4909,-0.3670,-0.1066,0.2983,-2.0197,-67.9882,111.9092,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
343993,-1.4575,-3.0150,-9.2162,-0.0240,0.0620,0.0060,-18.2507,-8.4866,159.7446,0.00,0.00,0.00,8.73,0.00,-8.3740,0.0952,-3.4089,-0.8251,0.0378,0.2211,-0.7147,-67.9527,112.0345,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
344059,-1.5994,-2.9348,-9.2569,0.0476,-0.0509,-0.0110,-17.8009,-8.9194,159.9537,0.00,0.00,0.00,8.73,0.00,-8.5279,0.0581,-3.3951,-0.7345,-0.0962,0.1052,-0.1733,-68.1278,111.8714,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
344125,-1.4192,-2.9067,-9.2982,-0.0822,0.1055,-0.0988,-17.4871,-8.6042,160.3864,0.00,0.00,0.00,17.21,0.00,-8.2220,-0.1059,-2.9360,-0.8658,0.3059,0.4710,-0.4285,-69.2096,110.7856,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
344191,-1.4749,-3.0599,-9.3246,0.0714,-0.0669,-0.0176,-17.7239,-8.5755,160.1848,0.00,0.00,0.00,8.73,0.00,-8.4363,0.1574,-2.8755,-0.9422,0.2890,0.4444,0.2911,-70.1930,109.8047,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
344257,-1.4408,-3.1569,-9.2354,-0.0267,0.0338,-0.0247,-18.1924,-8.4868,159.7979,0.00,0.00,0.00,8.73,0.00,-8.6559,0.4058,-3.1545,-0.6574,0.2397,0.3866,1.4253,-70.0353,109.9094,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
344323,-1.5713,-3.0946,-9.1713,0.0176,0.0200,0.0717,-18.2942,-8.8523,159.5378,0.00,0.00,0.00,12.97,0.00,-8.5063,0.7728,-3.6974,-0.5320,-0.0241,0.1179,3.1171,-68.0635,111.6909,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
344389,-1.5545,-2.8618,-9.2994,-0.0344,0.0124,0.0214,-17.5889,-8.9655,160.1230,0.00,0.34,0.00,12.97,0.00,-8.9319,1.2750,-3.8746,-0.5365,-0.0976,0.0837,5.3626,-66.7917,112.5093,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
344455,-1.5862,-2.9923,-9.1689,-0.0710,0.1206,-0.0537,-17.7073,-9.1518,159.9262,0.00,0.00,0.00,8.73,0.00,-8.0119,1.0140,-3.5872,-0.5275,-0.0882,-0.1828,5.9544,-65.9546,113.2058,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
344521,-1.4330,-2.8761,-9.3491,0.0724,-0.1118,0.0365,-17.3095,-8.7418,160.4820,0.00,0.00,0.00,17.21,0.00,-8.6727,1.3246,-2.9587,-0.5156,-0.0199,-0.2168,7.1013,-67.8058,110.9127,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
344587,-1.5437,-3.1413,-9.1528,-0.0787,0.0761,-0.0581,-18.0018,-8.9031,159.7796,0.00,0.00,0.00,17.21,0.00,-8.0658,0.4747,-3.2251,-0.5595,0.0517,-0.2947,5.1704,-67.9845,111.3377,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
344653,-1.3989,-3.0725,-9.2216,0.0774,-0.0969,0.0777,-18.1175,-8.5464,159.8394,0.73,0.00,0.00,12.97,0.00,-8.3537,0.0587,-3.4969,-0.0638,-0.0390,-0.1880,2.7561,-67.7602,112.0501,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
344719,-1.4737,-2.8181,-9.4107,-0.1031,0.1091,0.0085,-17.2945,-8.5398,160.5911,0.00,0.00,0.00,12.97,0.00,-8.5638,0.1921,-3.0755,-0.2243,-0.0799,-0.1403,1.9787,-69.0026,110.8951,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
344785,-1.5114,-3.1802,-9.1234,0.0319,-0.0240,0.0323,-18.1320,-8.7154,159.7489,0.00,0.00,0.00,17.21,0.00,-8.3776,0.7183,-2.8342,-0.0679,0.1539,0.1637,3.2988,-69.9263,109.7776,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
344851,-1.4569,-2.8642,-9.4221,-0.0113,0.0203,-0.0402,-17.4220,-8.5651,160.4637,0.00,0.00,0.00,34.15,0.00,-8.3291,0.3562,-3.1132,-0.0660,0.2000,0.0234,2.7979,-69.6626,110.1270,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
344917,-1.5808,-3.0611,-9.1474,-0.0301,0.0204,0.0990,-17.8341,-8.9342,159.9167,0.00,0.00,0.00,8.73,0.00,-8.3375,0.7093,-3.2257,-0.0922,-0.0052,-0.0465,3.6693,-69.0384,110.6079,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
344983,-1.5186,-2.8294,-9.3287,0.0286,-0.0150,0.0155,-17.2489,-8.8946,160.4631,0.00,0.00,0.00,17.21,0.00,-8.4285,0.6357,-3.0078,-0.1554,-0.1069,-0.2247,3.8666,-69.5021,110.0975,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
345049,-1.4599,-3.1784,-9.2862,-0.0519,0.0222,-0.0138,-17.9679,-8.6773,159.9158,0.00,0.00,0.00,12.97,0.00,-8.3716,0.3885,-3.2107,-0.2026,0.0733,-0.0665,3.1732,-69.2022,110.5319,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
345115,-1.5072,-2.9791,-9.3138,0.0190,-0.0225,-0.0056,-17.7457,-8.7198,160.0979,0.00,0.00,0.00,12.97,0.00,-8.4231,0.0790,-3.1862,-0.1493,0.0270,-0.1467,1.8349,-69.2794,110.6316,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
345181,-1.5539,-2.9474,-9.3611,0.0109,0.0886,-0.0234,-17.4998,-8.8589,160.2545,0.00,0.00,0.00,17.21,0.00,-8.3812,0.5052,-2.9546,-0.1081,-0.0772,-0.0976,2.5412,-69.8122,110.0133,993.26,1000.00,1000.00,1000.00,1000.00,nothing
345247,-1.5329,-3.1844,-9.1492,-0.0260,-0.0404,0.0115,-18.2190,-8.9257,159.5720,0.00,0.00,0.00,17.21,0.00,-8.7026,0.9068,-2.2638,-0.6192,-0.1632,-0.2988,4.1633,-72.2227,107.2512,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
345313,-1.3570,-2.9300,-9.4838,-0.1084,0.0049,-0.0192,-17.6084,-8.3511,160.3929,0.00,0.00,0.00,12.97,0.00,-8.6661,0.7859,-2.8121,-1.0260,0.0046,-0.6856,4.5504,-71.7996,107.5836,993.26,1000.00,1000.00,1000.00,1000.00,nothing
345379,-1.5006,-3.0210,-9.1007,-0.0436,0.0130,-0.0547,-17.8689,-8.6196,160.0326,0.00,0.00,0.00,12.97,0.00,-8.3932,-0.2227,-3.3508,-0.4318,0.2076,-0.5168,1.5738,-70.2368,109.6952,973.51,1000.00,1000.00,1000.00,1000.00,nothing
345445,-1.4336,-3.0455,-9.4137,-0.0274,-0.0781,-0.0067,-17.8019,-8.4303,160.1803,0.00,0.00,0.00,21.44,0.00,-8.3632,-0.7297,-3.4975,-0.2995,0.1673,-0.1943,-1.5252,-68.7461,111.1938,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
345511,-1.5671,-2.9204,-9.2659,-0.0712,-0.0044,-0.0521,-17.5340,-8.7954,160.2538,0.00,0.00,0.00,34.15,0.00,-8.4441,-0.3879,-3.3741,-0.1891,0.0523,0.0633,-1.9853,-68.4207,111.4786,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
345577,-1.6203,-3.0354,-9.2186,-0.0252,-0.0117,-0.0029,-17.7507,-9.1362,159.8947,0.00,0.00,0.00,8.73,0.00,-8.5015,-0.0946,-3.0384,-0.0676,0.1085,0.2432,-1.2946,-69.3798,110.5758,963.63,1000.00,1000.00,1000.00,1000.00,nothing
345643,-1.4300,-3.0144,-9.2952,-0.0249,0.0151,-0.0254,-17.7618,-8.7305,160.0782,0.00,0.00,0.00,17.21,0.00,-8.5009,0.1622,-2.7696,0.0110,-0.0204,0.1764,-0.1346,-70.6786,109.3209,993.26,1000.00,1000.00,1000.00,1000.00,nothing
345709,-1.5419,-2.9749,-9.1522,-0.0228,0.0108,-0.0620,-17.7671,-8.9155,159.9861,6.10,0.00,0.00,17.21,0.00,-8.4973,0.1287,-2.7690,-0.1455,0.1526,0.1605,0.3438,-71.3100,108.6866,993.26,1000.00,1000.00,1000.00,1000.00,nothing
345775,-1.4366,-3.0204,-9.3293,-0.0139,-0.0116,-0.0841,-17.7556,-8.6234,160.1338,0.00,0.00,0.10,12.97,0.00,-8.5368,0.1006,-2.8300,-0.2360,0.2668,0.0299,0.4924,-71.4801,108.5129,973.51,1000.00,1000.00,1000.00,1000.00,nothing
345841,-1.5323,-2.9456,-9.2198,-0.0244,0.0620,-0.0465,-17.6247,-8.8093,160.1653,0.00,0.00,0.00,12.97,0.00,-8.4447,0.1784,-3.2191,-0.1149,0.2244,0.0519,0.8128,-70.2898,109.6921,973.51,1000.00,1000.00,1000.00,1000.00,nothing
345907,-1.4988,-3.1042,-9.2533,-0.0170,0.0243,-0.0376,-17.9743,-8.7700,159.8669,0.00,0.00,0.00,17.21,0.00,-8.3824,0.2376,-3.3155,-0.1690,0.1543,0.0519,1.1618,-69.3311,110.6332,1000.00,1000.00,1000.00,1000.00,1000.00,nothing
345974,-1.4695,-2.9905,-9.2659,0.0108,0.0312,-0.0331,-17.8272,-8.6764,160.0441,0.00,0.00,0.00,12.97,0.00,-8.5129,0.1945,-3.2000,-0.1759,0.0633,0.0380,1.1938,-69.3477,110.6146,973.51,1000.00,993.18,1000.00,1000.00,nothing
346040,-1.5389,-2.9659,-9.1755,-0.0361,-0.0146,-0.0080,-17.7549,-8.8711,160.0182,0.00,0.00,0.00,12.97,0.00,-8.5075,0.2502,-3.1617,-0.1148,0.0607,0.0342,1.3867,-69.4524,110.4965,953.75,1000.00,1000.00,1000.00,1000.00,nothing
346106,-1.3588,-3.1383,-9.3928,0.0044,0.0222,0.0224,-18.0297,-8.3368,160.0141,0.00,0.00,0.00,17.21,0.00,-8.4524,0.2293,-3.0012,0.0560,0.2076,0.2027,1.4253,-69.9232,110.0217,993.26,1000.00,1000.00,1000.00,1000.00,nothing
346172,-1.5138,-2.9240,-9.2240,-0.1025,0.0453,-0.0200,-17.7021,-8.6127,160.1873,0.00,0.34,0.00,12.97,0.00,-8.4045,0.3065,-3.3071,-0.0115,0.1181,0.1016,1.6847,-69.1804,110.7449,1000.00,1000.00,979.77,1000.00,1000.00,nothing
346238,-1.4599,-2.9701,-9.2587,-0.0105,0.0668,-0.1016,-17.6422,-8.5758,160.2589,0.00,0.00,0.00,8.73,0.00,-8.4285,-0.3831,-2.8157,0.6819,0.1144,0.1153,-0.3766,-70.3743,109.6218,904.36,1000.00,1000.00,1000.00,1000.00,nothing
346304,-1.5347,-3.0318,-9.2144,0.0037,0.0010,0.0079,-17.8116,-8.7830,160.0085,0.00,0.00,0.00,17.21,0.00,-9.4724,0.8200,-3.1652,0.6364,-0.0439,0.4607,2.3016,-70.8478,109.0026,341.30,1000.00,1000.00,1000.00,1000.00,nothing
346370,-1.3163,-3.1150,-9.4520,0.0237,-0.0157,0.0174,-17.9467,-8.1521,160.1722,0.00,0.00,0.00,17.21,0.00,-8.7038,0.7231,-2.9276,0.2420,-0.3693,0.1478,3.3863,-70.9005,108.7739,123.98,1000.00,1000.00,1000.00,1000.00,nothing
346436,-1.4779,-2.9893,-9.2503,-0.0401,0.0648,-0.0266,-17.8233,-8.3969,160.1760,0.00,0.00,0.00,12.97,0.00,-8.5775,0.4968,-3.0791,-0.2448,-0.1245,-0.0249,3.2550,-70.4656,109.2395,15.32,1000.00,1000.00,1000.00,1000.00,nothing
346503,-1.4611,-2.9408,-9.2078,-0.0211,-0.0695,-0.0139,-17.6660,-8.4958,160.2743,0.00,0.00,0.00,12.97,0.00,-8.5213,0.0898,-2.7091,-0.4427,-0.0119,-0.2454,1.9369,-71.4354,108.4559,5.44,1000.00,1000.00,1000.00,1000.00,nothing
346569,-1.5192,-3.0234,-9.2617,-0.0269,0.0094,0.0029,-17.7610,-8.6796,160.1028,0.00,0.00,0.00,21.44,0.00,-8.5290,0.2011,-2.7415,-0.1108,0.1067,0.0266,1.6137,-71.7858,108.1375,15.32,1000.00,1000.00,1000.00,1000.00,nothing
346635,-1.3965,-3.1150,-9.3216,-0.0213,0.0121,-0.0375,-18.0257,-8.3821,159.9976,0.00,0.00,0.00,12.97,0.00,-8.7601,0.0766,-2.8492,-0.1948,0.0791,0.0011,1.0392,-71.8908,108.0772,0.00,1000.00,1000.00,1000.00,1000.00,nothing
346701,-1.5611,-2.8498,-9.2473,-0.0728,0.0269,-0.0027,-17.4670,-8.7719,160.3255,0.00,13.78,0.00,12.97,0.00,-8.4189,0.5531,-2.9617,-0.2863,-0.0065,-0.0399,2.2807,-71.1425,108.7087,0.00,1000.00,1000.00,1000.00,1000.00,nothing
346767,-1.4575,-3.1539,-9.1647,0.0100,0.0398,-0.0151,-18.1176,-8.6628,159.7862,0.00,0.00,0.00,21.44,0.00,-8.3435,0.6189,-2.9192,-0.5814,0.1534,-0.0007,3.1350,-70.7513,108.9717,15.32,1000.00,1000.00,1000.00,1000.00,nothing
346833,-1.4641,-2.8839,-9.3263,-0.0164,0.0255,0.0222,-17.5508,-8.5965,160.3323,0.00,0.34,0.00,17.21,0.00,-8.5674,0.3304,-2.8354,-0.1635,0.1615,0.0750,2.6134,-71.1693,108.6348,15.32,1000.00,993.18,1000.00,1000.00,nothing
346899,-1.4605,-3.0695,-9.2940,0.0046,0.0048,-0.0352,-17.8108,-8.5417,160.1213,0.00,0.00,0.00,12.97,0.00,-8.4530,0.5297,-2.8869,-0.1442,0.2170,0.0299,3.0029,-71.0143,108.7287,0.00,1000.00,1000.00,1000.00,1000.00,nothing
346965,-1.5096,-2.8624,-9.3024,-0.0431,0.0277,0.0161,-17.3535,-8.6792,160.4721,0.00,0.00,0.00,17.21,0.00,-8.4626,0.4908,-3.2155,-0.3272,-0.0404,-0.0380,3.0539,-69.9891,109.7566,25.20,1000.00,1000.00,1000.00,1000.00,nothing
347031,-1.2893,-3.3592,-9.2509,0.0350,0.1122,0.0853,-18.5721,-8.0710,159.6307,0.00,0.00,0.00,17.21,0.00,-8.4572,0.5692,-2.8660,-0.2015,0.1543,0.0224,3.3497,-70.4664,109.2211,25.20,1000.00,1000.00,1000.00,1000.00,nothing
347097,-1.5647,-2.8384,-9.1049,0.0019,0.0200,0.0001,-17.8352,-8.6875,160.0317,0.00,0.00,0.00,12.97,0.00,-8.5769,0.4136,-2.8169,-0.3359,0.0582,-0.1114,2.9855,-71.0553,108.6902,15.32,995.10,1000.00,1000.00,1000.00,nothing
347163,-1.3737,-3.1000,-9.3455,0.0037,-0.0455,0.0110,-18.0039,-8.3119,160.0489,0.00,0.00,0.00,17.21,0.00,-8.4423,0.2921,-2.9976,-0.1765,0.0909,-0.0810,2.4280,-70.7205,109.1139,25.20,1000.00,1000.00,1000.00,1000.00,nothing
347229,-1.3845,-3.0485,-9.2725,-0.0127,0.0390,0.0033,-18.0084,-8.1925,160.0977,0.00,0.00,0.00,17.21,0.00,-8.3758,0.4956,-3.0701,-0.3435,0.1103,0.0097,2.8030,-70.1794,109.6048,64.71,1000.00,1000.00,1000.00,1000.00,nothing
347295,-1.5778,-2.9342,-9.1198,0.0210,0.0367,0.0318,-17.8017,-8.7681,160.0244,0.00,0.00,0.00,17.21,0.00,-8.5440,0.3172,-2.9408,-0.3374,0.1937,-0.0010,2.4051,-70.5468,109.2919,44.96,1000.00,993.18,1000.00,1000.00,nothing
347361,-1.3139,-3.0294,-9.3742,0.0282,0.0369,-0.0239,-17.7748,-8.1777,160.3186,0.00,0.00,0.00,12.97,0.00,-8.5859,0.4034,-2.9318,-0.1059,0.2327,0.0469,2.4760,-70.7655,109.0620,35.08,1000.00,1000.00,1000.00,1000.00,nothing
347427,-1.5629,-3.0126,-9.1683,-0.0668,0.0206,0.0140,-17.8618,-8.6861,160.0082,0.00,0.00,0.00,17.21,0.00,-8.5093,0.5465,-3.0234,-0.3360,0.1418,0.0203,2.9697,-70.4613,109.2934,74.59,1000.00,1000.00,1000.00,1000.00,nothing
347493,-1.4324,-3.0252,-9.3377,0.0604,-0.0052,-0.0108,-17.8090,-8.4934,160.1451,0.00,0.34,0.00,17.21,0.00,-8.2860,0.5345,-3.1048,-0.3152,0.1377,-0.0248,3.2111,-69.8288,109.8919,74.59,1000.00,979.77,1000.00,1000.00,nothing
347559,-1.3001,-3.0922,-9.4323,-0.0090,-0.0034,0.0533,-17.9018,-7.9740,160.2912,0.00,0.00,0.00,8.73,0.00,-8.3734,0.3603,-3.2987,-0.2894,0.1295,-0.0776,2.7508,-69.1102,110.6910,35.08,1000.00,1000.00,1000.00,1000.00,nothing
347625,-1.5276,-2.9450,-9.1228,-0.0668,0.0829,-0.0059,-17.7834,-8.5075,160.1620,0.00,0.00,0.00,17.21,0.00,-8.4638,0.3005,-3.2006,-0.2574,0.1673,0.0019,2.3246,-69.1607,110.6971,74.59,1000.00,1000.00,1000.00,1000.00,nothing
347691,-1.4126,-2.9857,-9.2318,0.0162,-0.0503,-0.0414,-17.7561,-8.3957,160.2379,0.00,0.00,0.00,17.21,0.00,-8.4824,0.5423,-3.2419,-0.1451,0.0383,-0.0270,2.8736,-68.9953,110.7886,84.47,1000.00,993.18,1000.00,1000.00,nothing
347757,-1.3055,-3.0683,-9.3323,-0.0954,0.0236,0.0271,-17.8970,-7.9807,160.2927,0.00,0.00,0.00,17.21,0.00,-8.4315,0.2478,-3.1060,-0.2420,0.1014,0.0289,2.2291,-69.3641,110.5042,54.83,975.74,993.18,1000.00,1000.00,nothing
347823,-1.5329,-2.9546,-9.1677,0.0579,0.0414,0.0177,-17.7668,-8.5088,160.1765,0.00,0.00,0.00,34.15,0.00,-8.3321,0.2706,-3.0030,-0.1431,0.1029,-0.0076,1.9916,-69.7327,110.1606,64.71,1000.00,1000.00,1000.00,1000.00,nothing
347889,-1.4312,-2.8372,-9.3820,-0.0496,0.0149,-0.0251,-17.2028,-8.4080,160.7357,0.00,0.00,0.00,21.44,0.00,-8.4291,0.3478,-3.2083,-0.1412,0.1389,0.0165,2.1005,-69.3900,110.4929,104.23,1000.00,1000.00,1000.00,998.55,nothing
347955,-1.3635,-3.1359,-9.1629,-0.0221,0.0324,-0.0379,-17.9494,-8.2125,160.1431,0.00,0.00,0.00,17.21,0.00,-8.5650,0.3855,-3.2790,-0.2384,0.0079,-0.0878,2.2553,-69.1527,110.7135,84.47,995.10,966.35,1000.00,1000.00,nothing
348021,-1.4390,-2.9809,-9.3449,0.0498,0.0070,-0.0170,-17.7228,-8.2796,160.3207,0.00,0.00,0.00,12.97,0.00,-8.3297,0.5710,-3.2455,-0.1949,0.0697,0.0314,2.9504,-68.7965,110.9775,64.71,1000.00,1000.00,1000.00,1000.00,nothing
348087,-1.2319,-3.0862,-9.3287,0.0181,0.0793,-0.0025,-17.9420,-7.7116,160.3659,0.00,0.00,0.00,21.44,0.00,-8.2800,0.4956,-3.1676,-0.3502,0.1716,0.0060,3.0741,-68.8148,110.9395,104.23,1000.00,1000.00,1000.00,1000.00,nothing
348153,-1.4994,-3.1042,-9.1737,0.0267,0.0063,-0.0109,-18.2041,-8.2541,159.8908,0.00,0.00,0.00,17.21,0.00,-8.4644,0.3807,-3.1581,-0.1517,-0.0450,-0.0574,2.7418,-69.1128,110.6896,114.10,1000.00,966.35,1000.00,1000.00,nothing
348219,-1.2690,-2.9486,-9.3808,0.0145,-0.0279,0.0185,-17.7514,-7.8023,160.5037,0.00,0.00,0.00,12.97,0.00,-8.2316,0.3388,-3.3023,-0.7539,-0.2443,-0.4388,2.4667,-68.5809,111.2626,94.35,975.74,993.18,1000.00,1000.00,nothing
348285,-1.4839,-3.0725,-9.2024,-0.0444,0.0643,-0.0035,-17.9971,-8.2477,160.0837,0.00,0.00,0.00,17.21,0.00,-8.7451,0.2538,-3.2975,-0.4022,-0.1716,-0.3133,2.0008,-68.9445,110.9511,123.98,1000.00,1000.00,1000.00,538.52,nothing
348351,-1.4031,-2.9779,-9.2575,0.0170,-0.0177,0.0405,-17.8201,-8.2288,160.2543,0.00,0.00,0.00,17.21,0.00,-7.8084,0.0509,-3.0228,-0.1978,0.5231,0.1955,1.2107,-68.9076,111.0542,94.35,1000.00,1000.00,1000.00,13.40,nothing
348417,-1.3737,-3.0180,-9.2862,0.0159,0.0117,0.0184,-17.8214,-8.1184,160.3021,0.00,0.00,0.00,12.97,0.00,-8.5045,-0.1939,-2.9180,0.4939,-0.2202,-0.1479,-0.0288,-70.0156,109.9844,44.96,975.74,993.18,1000.00,0.00,nothing
348483,-1.3731,-3.0814,-9.1929,0.0438,0.0173,0.0102,-18.0807,-8.0898,160.0762,0.00,0.00,0.00,17.21,0.00,-8.3740,0.5854,-3.1940,-0.3947,-0.4063,-0.2120,1.8658,-69.4853,110.4220,44.96,1000.00,1000.00,1000.00,0.00,nothing
348549,-1.3797,-3.0611,-9.3042,0.0015,0.0217,-0.0104,-18.0538,-8.0538,160.1166,0.00,0.00,0.00,21.44,0.00,-8.3243,0.1568,-2.8803,-0.5453,0.1528,-0.0294,1.4457,-70.1854,109.7573,64.71,1000.00,1000.00,1000.00,0.00,nothing
348615,-1.4342,-3.0378,-9.1994,-0.0136,0.0387,-0.0547,-18.0619,-8.2366,160.0291,0.00,0.00,0.00,17.21,0.00,-8.5386,0.1526,-2.9941,0.0080,0.0909,0.0609,1.2036,-70.4232,109.5367,35.08,985.42,966.35,1000.00,0.00,nothing
348681,-1.3947,-3.0904,-9.2659,-0.0109,-0.0140,-0.0404,-18.1578,-8.1812,159.9653,0.00,0.00,0.00,12.97,0.00,-8.5506,0.4699,-3.0737,-0.1121,0.2169,0.1407,2.0888,-70.2363,109.6438,15.32,985.42,1000.00,1000.00,0.00,nothing
348747,-1.4348,-2.9994,-9.2946,-0.0020,0.0390,-0.0275,-17.9231,-8.2695,160.1419,0.00,0.00,4.52,21.44,0.00,-8.6452,0.2137,-3.0509,0.0399,0.1596,0.1988,1.7091,-70.3814,109.5378,44.96,1000.00,1000.00,1000.00,0.00,nothing
348813,-1.4294,-3.0366,-9.2036,0.0139,-0.0136,-0.0181,-17.9899,-8.3295,160.0539,0.00,0.34,0.00,21.44,0.00,-8.2160,0.4064,-3.1048,-0.1073,0.3708,0.2440,2.1713,-69.7739,110.0990,44.96,995.10,993.18,1000.00,0.00,nothing
348879,-1.2947,-3.0803,-9.4095,-0.0035,0.0263,0.0108,-17.9793,-7.8863,160.2574,0.00,0.00,0.00,12.97,0.00,-8.5560,0.3490,-3.2455,-0.3046,0.2649,0.0138,2.1777,-69.4420,110.4319,25.20,966.07,1000.00,1000.00,0.00,nothing
348945,-1.4186,-2.9707,-9.1803,-0.0496,0.0055,-0.0140,-17.8579,-8.1232,160.2664,0.00,0.00,0.00,17.21,0.00,-8.3249,0.2155,-3.2832,-0.2147,0.1254,0.0371,1.7808,-68.9456,110.9717,35.08,1000.00,1000.00,1000.00,0.00,nothing
349011,-1.4886,-2.9641,-9.1994,0.0109,0.0140,0.0333,-17.7516,-8.4388,160.2223,0.00,0.00,0.00,17.21,0.00,-8.3824,0.5232,-3.4262,-0.1166,0.0656,0.0438,2.5467,-68.2484,111.5867,54.83,1000.00,1000.00,1000.00,0.00,nothing
349077,-1.4479,-3.0497,-9.3120,-0.0041,-0.0487,-0.0040,-17.8425,-8.4222,160.1469,0.00,0.00,0.00,17.21,0.00,-8.2908,0.3897,-3.2832,-0.1877,0.1734,0.1061,2.5246,-68.2536,111.5844,35.08,956.39,966.35,1000.00,0.00,nothing
349143,-1.4019,-3.1186,-9.3090,-0.0571,0.1018,-0.1118,-18.0863,-8.2739,159.9902,0.00,0.00,0.00,12.97,0.00,-8.4099,0.4250,-3.3382,-0.2378,0.0892,-0.0372,2.6072,-68.2226,111.6048,35.08,995.10,1000.00,1000.00,0.00,nothing
349209,-1.4252,-3.0114,-9.1773,-0.0048,0.0117,0.0075,-18.0262,-8.3335,160.0189,0.00,0.00,0.00,21.44,0.00,-8.1867,0.3663,-3.3526,-0.1419,0.1962,0.0202,2.4903,-67.9198,111.9245,64.71,1000.00,1000.00,1000.00,0.00,nothing
349275,-1.2684,-3.0485,-9.2126,-0.1029,-0.0324,-0.0309,-18.0885,-7.8910,160.1546,0.00,0.00,0.00,17.21,0.00,-8.4057,0.4513,-3.4119,-0.1215,0.0594,-0.0724,2.6707,-67.8269,111.9946,54.83,975.74,966.35,1000.00,0.00,nothing
349341,-1.5222,-3.0072,-9.1264,-0.0108,-0.0044,-0.0393,-18.0478,-8.4440,159.9494,0.00,0.00,0.00,12.97,0.00,-8.3591,0.4172,-3.3532,-0.0852,-0.0049,-0.0279,2.6614,-67.9082,111.9139,25.20,966.07,1000.00,1000.00,0.00,nothing
349407,-1.3881,-2.9055,-9.3629,-0.0251,0.0264,0.0468,-17.5530,-8.2506,160.4890,0.00,0.00,0.00,17.21,0.00,-8.4016,0.4417,-3.3903,-0.2551,0.1192,0.0739,2.7267,-67.8823,111.9312,64.71,1000.00,1000.00,1000.00,0.00,nothing
349473,-1.3761,-3.0988,-9.1941,-0.0146,0.0180,0.0209,-17.9931,-8.1620,160.1251,0.00,0.00,0.00,17.21,0.00,-8.2765,0.4477,-3.2999,-0.2256,0.1671,-0.0912,2.8012,-67.9816,111.8209,64.71,985.42,993.18,1000.00,0.00,nothing
349539,-1.3791,-3.0383,-9.3796,0.0365,-0.0303,-0.0166,-17.8808,-8.0617,160.2724,0.00,0.00,0.00,17.21,0.00,-8.3812,0.4651,-3.2945,-0.1036,0.1063,0.0492,2.8790,-68.1652,111.6246,44.96,956.39,993.18,1000.00,0.00,nothing
349605,-1.3193,-2.9318,-9.2922,-0.0315,0.0380,-0.0023,-17.6151,-7.8867,160.5930,0.00,0.00,0.00,17.21,0.00,-8.2717,0.4956,-3.4675,-0.1506,-0.0016,-0.0331,3.0209,-67.6077,112.1655,54.83,1000.00,1000.00,1000.00,0.00,nothing
349671,-1.4821,-2.9911,-9.1360,-0.0324,0.0014,0.0001,-17.7617,-8.3226,160.2658,0.00,9.30,0.00,21.44,0.00,-8.2417,0.5537,-3.5687,-0.3028,0.1018,0.0209,3.2746,-66.9731,112.7661,74.59,995.10,993.18,1000.00,0.00,nothing
349737,-1.4438,-3.0964,-9.2886,0.0010,-0.0079,-0.0225,-17.9980,-8.3556,160.0348,0.00,0.00,0.00,21.44,0.00,-8.2489,0.3591,-3.3658,-0.3697,0.2018,0.0274,2.7937,-67.3339,112.4741,64.71,956.39,966.35,1000.00,0.00,nothing
349803,-1.3623,-3.0054,-9.2689,0.0151,0.0344,-0.0146,-17.8923,-8.1575,160.2197,0.00,0.00,0.00,12.97,0.00,-8.2058,0.2837,-3.4089,-0.0905,0.0949,0.0859,2.3130,-67.3572,112.5112,54.83,966.07,1000.00,1000.00,4.72,nothing
